sep=;
series_id;round;configuration;time_seconds;agent;agent_side;move_action;rotate_action;combined_action;behavior_state;opening_plan;sword_x;sword_y;tip_x;tip_y;handle_x;handle_y;my_threat_distance;opponent_threat_distance;threat_advantage;sword_distance
S03;2;H2H_ML_Left_FSM_Right;1,2231;ML;Left;Right;Clockwise;Right_Clockwise;Neutral;;-1,6259;-0,8363;-0,4407;-1,0240;-2,8111;-0,6485;8,7291;8,6740;-0,0551;3,1884
S03;2;H2H_ML_Left_FSM_Right;1,3234;FSM;Right;Left;None;Left_None;Opening;Lower;1,2689;-0,9994;0,0706;-0,9366;2,4673;-1,0622;8,3954;8,4622;0,0667;2,6106
S03;2;H2H_ML_Left_FSM_Right;1,3234;ML;Left;Right;Clockwise;Right_Clockwise;Neutral;;-1,3365;-0,8363;-0,2403;-1,3243;-2,4328;-0,3482;8,4622;8,3954;-0,0667;2,6106
S03;2;H2H_ML_Left_FSM_Right;1,4245;FSM;Right;None;None;None_None;Opening;Lower;0,9490;-1,0008;-0,2498;-0,9470;2,1478;-1,0546;8,0850;8,1308;0,0458;1,9608
S03;2;H2H_ML_Left_FSM_Right;1,4245;ML;Left;Right;CounterClockwise;Right_CounterClockwise;Attacking;;-1,0049;-0,8359;0,1140;-1,2694;-2,1239;-0,4023;8,1308;8,0850;-0,0458;1,9608
S03;2;H2H_ML_Left_FSM_Right;1,5249;FSM;Right;None;None;None_None;Opening;Lower;4,3758;-1,2901;5,3284;-2,0198;3,4232;-0,5603;13,3850;9,5070;-3,8780;6,3825
S03;2;H2H_ML_Left_FSM_Right;1,5249;ML;Left;None;None;None_None;Attacking;;-1,9840;-0,7532;-1,3957;-1,7991;-2,5723;0,2927;9,5070;13,3850;3,8780;6,3825
S03;2;H2H_ML_Left_FSM_Right;1,6261;FSM;Right;Left;Clockwise;Left_Clockwise;Opening;Lower;5,2007;-1,3674;6,3483;-1,7183;4,0532;-1,0166;14,4297;9,7308;-4,6990;7,4089
S03;2;H2H_ML_Left_FSM_Right;1,6261;ML;Left;UpRight;CounterClockwise;UpRight_CounterClockwise;Attacking;;-2,1761;-0,6788;-1,6127;-1,7384;-2,7395;0,3807;9,7308;14,4297;4,6990;7,4089
S03;2;H2H_ML_Left_FSM_Right;1,7275;FSM;Right;Left;Clockwise;Left_Clockwise;Opening;Lower;4,9262;-1,3674;5,9438;-2,0034;3,9086;-0,7315;13,9994;9,4745;-4,5249;6,9615
S03;2;H2H_ML_Left_FSM_Right;1,7275;ML;Left;UpRight;None;UpRight_None;Attacking;;-1,9798;-0,4900;-1,3087;-1,4848;-2,6508;0,5048;9,4745;13,9994;4,5249;6,9615
S03;2;H2H_ML_Left_FSM_Right;1,8280;FSM;Right;UpLeft;Clockwise;UpLeft_Clockwise;ContactControl;Lower;4,6486;-1,3406;5,4670;-2,2183;3,8303;-0,4630;13,5064;9,3148;-4,1916;6,5101
S03;2;H2H_ML_Left_FSM_Right;1,8280;ML;Left;UpRight;None;UpRight_None;Attacking;;-1,7755;-0,2863;-1,1045;-1,2811;-2,4466;0,7086;9,3148;13,5064;4,1916;6,5101
S03;2;H2H_ML_Left_FSM_Right;1,9285;FSM;Right;UpLeft;Clockwise;UpLeft_Clockwise;ContactControl;Lower;4,4321;-1,1642;4,9954;-2,2238;3,8687;-0,1047;13,0358;9,1254;-3,9104;6,0671
S03;2;H2H_ML_Left_FSM_Right;1,9285;ML;Left;Right;None;Right_None;Attacking;;-1,5475;-0,1375;-0,8765;-1,1323;-2,2186;0,8574;9,1254;13,0358;3,9104;6,0671
S03;2;H2H_ML_Left_FSM_Right;2,0291;FSM;Right;UpLeft;Clockwise;UpLeft_Clockwise;ContactControl;Lower;4,2258;-0,9611;4,4957;-2,1303;3,9559;0,2082;12,5457;8,8909;-3,6548;5,5861
S03;2;H2H_ML_Left_FSM_Right;2,0291;ML;Left;UpRight;None;UpRight_None;Attacking;;-1,2877;-0,0635;-0,6167;-1,0584;-1,9588;0,9313;8,8909;12,5457;3,6548;5,5861
S03;2;H2H_ML_Left_FSM_Right;2,1294;FSM;Right;UpLeft;Clockwise;UpLeft_Clockwise;ContactControl;Lower;4,0212;-0,7567;3,9793;-1,9559;4,0631;0,4426;12,0489;8,6440;-3,4049;5,2089
S03;2;H2H_ML_Left_FSM_Right;2,1294;ML;Left;Down;CounterClockwise;Down_CounterClockwise;Attacking;;-1,1343;-0,0131;-0,3159;-0,8908;-1,9528;0,8645;8,6440;12,0489;3,4049;5,2089
S03;2;H2H_ML_Left_FSM_Right;2,2302;FSM;Right;Left;None;Left_None;ContactControl;Lower;3,8157;-0,5512;3,5867;-1,7291;4,0447;0,6267;11,6860;8,4333;-3,2527;4,9414
S03;2;H2H_ML_Left_FSM_Right;2,2302;ML;Left;Down;CounterClockwise;Down_CounterClockwise;Attacking;;-1,1173;-0,2651;-0,0997;-0,9009;-2,1350;0,3708;8,4333;11,6860;3,2527;4,9414
S03;2;H2H_ML_Left_FSM_Right;2,3314;FSM;Right;Left;None;Left_None;ContactControl;Lower;3,5550;-0,4761;3,4503;-1,6715;3,6596;0,7193;11,5585;8,3062;-3,2523;4,6109
S03;2;H2H_ML_Left_FSM_Right;2,3314;ML;Left;UpRight;None;UpRight_None;Attacking;;-1,0555;-0,4077;0,0231;-0,9337;-2,1340;0,1183;8,3062;11,5585;3,2523;4,6109
S03;2;H2H_ML_Left_FSM_Right;2,4325;FSM;Right;UpLeft;None;UpLeft_None;Defend;Lower;3,3056;-0,3738;3,2009;-1,5693;3,4102;0,8216;11,3262;8,1729;-3,1533;4,1725
S03;2;H2H_ML_Left_FSM_Right;2,4325;ML;Left;UpRight;None;UpRight_None;Attacking;;-0,8648;-0,2392;0,2138;-0,7652;-1,9434;0,2868;8,1729;11,3262;3,1533;4,1725
S03;2;H2H_ML_Left_FSM_Right;2,5336;FSM;Right;Left;CounterClockwise;Left_CounterClockwise;Defend;Lower;3,0911;-0,1874;3,1120;-1,3872;3,0702;1,0124;11,2669;8,0392;-3,2278;3,7538
S03;2;H2H_ML_Left_FSM_Right;2,5336;ML;Left;UpRight;CounterClockwise;UpRight_CounterClockwise;Attacking;;-0,6597;-0,0358;0,4879;-0,3866;-1,8073;0,3151;8,0392;11,2669;3,2278;3,7538
S03;2;H2H_ML_Left_FSM_Right;2,6352;FSM;Right;Left;None;Left_None;Defend;Lower;2,8148;-0,1469;3,0231;-1,3286;2,6065;1,0349;11,1892;7,9601;-3,2291;3,3110
S03;2;H2H_ML_Left_FSM_Right;2,6352;ML;Left;None;None;None_None;Attacking;;-0,4838;0,1400;0,6942;-0,0889;-1,6617;0,3690;7,9601;11,1892;3,2291;3,3110
S03;2;H2H_ML_Left_FSM_Right;2,7356;FSM;Right;DownLeft;CounterClockwise;DownLeft_CounterClockwise;Defend;Lower;2,5687;-0,0672;2,8994;-1,2207;2,2380;1,0863;11,0866;7,9550;-3,1316;2,9420
S03;2;H2H_ML_Left_FSM_Right;2,7356;ML;Left;UpRight;CounterClockwise;UpRight_CounterClockwise;Attacking;;-0,3539;0,2698;0,8453;0,2279;-1,5532;0,3117;7,9550;11,0866;3,1316;2,9420
S03;2;H2H_ML_Left_FSM_Right;2,8364;FSM;Right;Left;CounterClockwise;Left_CounterClockwise;ContactControl;Lower;2,3314;-0,1345;2,9494;-1,1631;1,7134;0,8941;11,1464;7,9124;-3,2340;2,5935
S03;2;H2H_ML_Left_FSM_Right;2,8364;ML;Left;Down;None;Down_None;Attacking;;-0,2252;0,3015;0,9718;0,3852;-1,4223;0,2177;7,9124;11,1464;3,2340;2,5935
S03;2;H2H_ML_Left_FSM_Right;2,9371;FSM;Right;DownLeft;CounterClockwise;DownLeft_CounterClockwise;ContactControl;Lower;2,1052;-0,2850;2,9683;-1,1186;1,2420;0,5487;11,1734;7,8061;-3,3673;2,3458
S03;2;H2H_ML_Left_FSM_Right;2,9371;ML;Left;None;None;None_None;Attacking;;-0,2094;0,0965;0,9877;0,1802;-1,4065;0,0128;7,8061;11,1734;3,3673;2,3458
S03;2;H2H_ML_Left_FSM_Right;3,0377;FSM;Right;None;None;None_None;ContactControl;Lower;4,3625;-0,8082;4,9722;0,2254;3,7528;-1,8417;13,4296;7,7369;-5,6926;4,5860
S03;2;H2H_ML_Left_FSM_Right;3,0377;ML;Left;UpRight;None;UpRight_None;Attacking;;-0,1341;0,0928;1,0629;0,1765;-1,3312;0,0091;7,7369;13,4296;5,6926;4,5860
S03;2;H2H_ML_Left_FSM_Right;3,1383;FSM;Right;Left;Clockwise;Left_Clockwise;ContactControl;Lower;6,2878;-1,1814;5,4543;-0,3181;7,1214;-2,0446;13,7699;7,6505;-6,1193;6,3982
S03;2;H2H_ML_Left_FSM_Right;3,1383;ML;Left;UpRight;None;UpRight_None;Attacking;;0,0583;0,2781;1,2554;0,3619;-1,1387;0,1944;7,6505;13,7699;6,1193;6,3982
S03;2;H2H_ML_Left_FSM_Right;3,2425;FSM;Right;Left;Clockwise;Left_Clockwise;ContactControl;Lower;6,0255;-1,1939;5,4995;-0,1153;6,5515;-2,2725;13,8586;7,5690;-6,2895;5,9966
S03;2;H2H_ML_Left_FSM_Right;3,2425;ML;Left;UpRight;None;UpRight_None;Attacking;;0,2699;0,4891;1,4670;0,5729;-0,9272;0,4054;7,5690;13,8586;6,2895;5,9966
S03;2;H2H_ML_Left_FSM_Right;3,3436;FSM;Right;Left;Clockwise;Left_Clockwise;Defend;Lower;5,7366;-1,1947;5,5077;-0,0168;5,9655;-2,3727;13,8891;7,5005;-6,3886;5,5898
S03;2;H2H_ML_Left_FSM_Right;3,3436;ML;Left;UpRight;None;UpRight_None;Attacking;;0,4760;0,6952;1,6731;0,7789;-0,7211;0,6115;7,5005;13,8891;6,3886;5,5898
S03;2;H2H_ML_Left_FSM_Right;3,4440;FSM;Right;Left;Clockwise;Left_Clockwise;Defend;Lower;5,4472;-1,1948;5,5310;0,0023;5,3635;-2,3919;13,9162;7,3108;-6,6054;5,2065
S03;2;H2H_ML_Left_FSM_Right;3,4440;ML;Left;UpRight;Clockwise;UpRight_Clockwise;Attacking;;0,6807;0,8999;1,8691;0,7329;-0,5076;1,0669;7,3108;13,9162;6,6054;5,2065
S03;2;H2H_ML_Left_FSM_Right;3,5444;FSM;Right;Left;Clockwise;Left_Clockwise;Defend;Lower;5,1574;-1,1948;5,5482;-0,0602;4,7667;-2,3294;13,9185;7,1863;-6,7322;4,8345
S03;2;H2H_ML_Left_FSM_Right;3,5444;ML;Left;Down;None;Down_None;Attacking;;0,8033;0,9061;1,9813;0,6772;-0,3746;1,1351;7,1863;13,9185;6,7322;4,8345
S03;2;H2H_ML_Left_FSM_Right;3,6452;FSM;Right;Left;None;Left_None;Defend;Lower;4,8668;-1,1948;5,4849;-0,1662;4,2487;-2,2234;13,8329;7,0731;-6,7597;4,4619
S03;2;H2H_ML_Left_FSM_Right;3,6452;ML;Left;UpRight;None;UpRight_None;Attacking;;0,8981;0,8443;2,0761;0,6154;-0,2798;1,0733;7,0731;13,8329;6,7597;4,4619
S03;2;H2H_ML_Left_FSM_Right;3,7459;FSM;Right;Left;None;Left_None;Defend;Lower;4,5762;-1,1948;5,1943;-0,1662;3,9581;-2,2234;13,5498;6,9677;-6,5821;4,0974
S03;2;H2H_ML_Left_FSM_Right;3,7459;ML;Left;Down;None;Down_None;Attacking;;1,0085;0,8203;2,1865;0,5914;-0,1694;1,0493;6,9677;13,5498;6,5821;4,0974
S03;2;H2H_ML_Left_FSM_Right;3,8469;FSM;Right;UpLeft;Clockwise;UpLeft_Clockwise;Defend;Lower;4,2850;-1,1948;4,9031;-0,1662;3,6669;-2,2234;13,2663;6,8156;-6,4508;3,7047
S03;2;H2H_ML_Left_FSM_Right;3,8469;ML;Left;Down;None;Down_None;Attacking;;1,0185;0,5532;2,1965;0,3242;-0,1594;0,7821;6,8156;13,2663;6,4508;3,7047
S03;2;H2H_ML_Left_FSM_Right;3,9470;FSM;Right;UpLeft;Clockwise;UpLeft_Clockwise;Defend;Lower;4,0473;-1,0718;4,9105;-0,2382;3,1840;-1,9053;13,2570;6,6690;-6,5881;3,3105
S03;2;H2H_ML_Left_FSM_Right;3,9470;ML;Left;Down;None;Down_None;Attacking;;1,0193;0,2664;2,1973;0,0374;-0,1587;0,4953;6,6690;13,2570;6,5881;3,3105
S03;2;H2H_ML_Left_FSM_Right;4,0483;FSM;Right;Left;CounterClockwise;Left_CounterClockwise;ContactControl;Lower;3,8148;-0,9271;4,6332;-0,0495;2,9964;-1,8047;13,0322;6,5698;-6,4624;2,8642
S03;2;H2H_ML_Left_FSM_Right;4,0483;ML;Left;DownRight;CounterClockwise;DownRight_CounterClockwise;Attacking;;1,1086;0,0110;2,3084;0,0320;-0,0912;-0,0099;6,5698;13,0322;6,4624;2,8642
S03;2;H2H_ML_Left_FSM_Right;4,1487;FSM;Right;Left;CounterClockwise;Left_CounterClockwise;ContactControl;Lower;3,5320;-0,9106;4,0954;0,1489;2,9686;-1,9701;12,5638;6,3435;-6,2202;2,3339
S03;2;H2H_ML_Left_FSM_Right;4,1487;ML;Left;Right;None;Right_None;Attacking;;1,3404;-0,1080;2,5375;-0,0243;0,1434;-0,1917;6,3435;12,5638;6,2202;2,3339
S03;2;H2H_ML_Left_FSM_Right;4,2529;FSM;Right;Left;None;Left_None;ContactControl;Lower;3,2321;-0,9093;3,7393;0,1782;2,7249;-1,9969;12,2294;6,1431;-6,0863;1,8429
S03;2;H2H_ML_Left_FSM_Right;4,2529;ML;Left;None;None;None_None;Attacking;;1,5657;-0,1224;2,7627;-0,0387;0,3686;-0,2061;6,1431;12,2294;6,0863;1,8429
S03;2;H2H_ML_Left_FSM_Right;4,3541;FSM;Right;DownLeft;Clockwise;DownLeft_Clockwise;ContactControl;Lower;2,9813;-1,0088;3,4885;0,0788;2,4741;-2,0963;11,9609;5,9410;-6,0198;1,5902
S03;2;H2H_ML_Left_FSM_Right;4,3541;ML;Left;None;Clockwise;None_Clockwise;Attacking;;1,6575;-0,1278;2,8458;-0,2947;0,4692;0,0392;5,9410;11,9609;6,0198;1,5902
S03;2;H2H_ML_Left_FSM_Right;4,4555;FSM;Right;Left;Clockwise;Left_Clockwise;ContactControl;Lower;2,7288;-1,1048;3,5002;-0,1856;1,9574;-2,0240;11,9014;5,8365;-6,0649;1,4206
S03;2;H2H_ML_Left_FSM_Right;4,4555;ML;Left;None;Clockwise;None_Clockwise;Attacking;;1,6955;-0,1300;2,8001;-0,5988;0,5909;0,3389;5,8365;11,9014;6,0649;1,4206
S03;2;H2H_ML_Left_FSM_Right;4,5557;FSM;Right;None;None;None_None;ContactControl;Lower;2,6629;-1,2012;3,5058;-0,3471;1,8199;-2,0553;11,8662;6,5312;-5,3351;2,1040
S03;2;H2H_ML_Left_FSM_Right;4,5557;ML;Left;None;None;None_None;Attacking;;1,3781;0,4650;2,0679;-0,5169;0,6883;1,4469;6,5312;11,8662;5,3351;2,1040
S03;2;H2H_ML_Left_FSM_Right;4,6566;FSM;Right;None;None;None_None;ContactControl;Lower;3,2967;-2,0232;3,3581;-0,8248;3,2353;-3,2216;11,6140;12,2140;0,6000;6,7750
S03;2;H2H_ML_Left_FSM_Right;4,6566;ML;Left;None;None;None_None;Neutral;;-0,8403;3,3421;-1,9022;3,9011;0,2215;2,7831;12,2140;11,6140;-0,6000;6,7750
S03;2;H2H_ML_Left_FSM_Right;4,7567;FSM;Right;Left;CounterClockwise;Left_CounterClockwise;Attack;Lower;3,1564;-2,0284;2,9481;-0,8466;3,3647;-3,2102;11,2086;12,1551;0,9465;6,6350
S03;2;H2H_ML_Left_FSM_Right;4,7567;ML;Left;DownRight;Clockwise;DownRight_Clockwise;Neutral;;-0,7750;3,3165;-1,6668;4,1194;0,1168;2,5136;12,1551;11,2086;-0,9465;6,6350
S03;2;H2H_ML_Left_FSM_Right;4,8568;FSM;Right;Left;CounterClockwise;Left_CounterClockwise;Attack;Lower;2,8779;-2,0263;2,3708;-0,9387;3,3850;-3,1139;10,6251;11,8169;1,1918;6,2003
S03;2;H2H_ML_Left_FSM_Right;4,8568;ML;Left;DownRight;Clockwise;DownRight_Clockwise;Neutral;;-0,5770;3,1223;-1,2306;4,1287;0,0766;2,1159;11,8169;10,6251;-1,1918;6,2003
S03;2;H2H_ML_Left_FSM_Right;4,9570;FSM;Right;Left;CounterClockwise;Left_CounterClockwise;Attack;Lower;2,5897;-2,0261;1,8184;-1,1068;3,3610;-2,9454;10,0495;11,3967;1,3472;5,7646
S03;2;H2H_ML_Left_FSM_Right;4,9570;ML;Left;DownRight;Clockwise;DownRight_Clockwise;Neutral;;-0,3732;2,9188;-0,7440;4,0600;-0,0023;1,7775;11,3967;10,0495;-1,3472;5,7646
S03;2;H2H_ML_Left_FSM_Right;5,0574;FSM;Right;Left;CounterClockwise;Left_CounterClockwise;Attack;Lower;2,3003;-2,0261;1,3173;-1,3378;3,2832;-2,7144;9,5114;10,9476;1,4362;5,4184
S03;2;H2H_ML_Left_FSM_Right;5,0574;ML;Left;Right;Clockwise;Right_Clockwise;Neutral;;-0,1249;2,8193;-0,1877;4,0177;-0,0620;1,6210;10,9476;9,5114;-1,4362;5,4184
S03;2;H2H_ML_Left_FSM_Right;5,1583;FSM;Right;Left;CounterClockwise;Left_CounterClockwise;Attack;Lower;2,0092;-2,0261;0,8816;-1,6156;3,1368;-2,4366;9,0306;10,4427;1,4121;5,0944
S03;2;H2H_ML_Left_FSM_Right;5,1583;ML;Left;DownRight;Clockwise;DownRight_Clockwise;Neutral;;0,1186;2,7045;0,3681;3,8783;-0,1308;1,5307;10,4427;9,0306;-1,4121;5,0944
S03;2;H2H_ML_Left_FSM_Right;5,2587;FSM;Right;Left;CounterClockwise;Left_CounterClockwise;Attack;Lower;1,7195;-2,0261;0,5240;-1,9215;2,9149;-2,1308;8,6269;9,8694;1,2426;4,7421
S03;2;H2H_ML_Left_FSM_Right;5,2587;ML;Left;DownRight;Clockwise;DownRight_Clockwise;Neutral;;0,3265;2,5068;0,8712;3,5760;-0,2183;1,4376;9,8694;8,6269;-1,2426;4,7421
S03;2;H2H_ML_Left_FSM_Right;5,3597;FSM;Right;Left;None;Left_None;Attack;Lower;1,4282;-2,0261;0,2283;-2,0470;2,6280;-2,0052;8,3157;9,3134;0,9977;4,5175
S03;2;H2H_ML_Left_FSM_Right;5,3597;ML;Left;Right;Clockwise;Right_Clockwise;Neutral;;0,5780;2,4107;1,3809;3,3025;-0,2249;1,5189;9,3134;8,3157;-0,9977;4,5175
S03;2;H2H_ML_Left_FSM_Right;5,4608;FSM;Right;Left;None;Left_None;Attack;Lower;1,1364;-2,0261;-0,0635;-2,0470;2,3362;-2,0052;8,0271;8,7313;0,7042;4,4377
S03;2;H2H_ML_Left_FSM_Right;5,4608;ML;Left;Right;Clockwise;Right_Clockwise;Neutral;;0,8667;2,4034;1,9060;3,0034;-0,1725;1,8033;8,7313;8,0271;-0,7042;4,4377
S03;2;H2H_ML_Left_FSM_Right;5,5614;FSM;Right;Left;None;Left_None;Attack;Lower;0,8464;-2,0261;-0,3534;-2,0470;2,0462;-2,0052;7,7406;8,2382;0,4977;4,4397
S03;2;H2H_ML_Left_FSM_Right;5,5614;ML;Left;Right;Clockwise;Right_Clockwise;Neutral;;1,1564;2,4028;2,3156;2,7134;-0,0027;2,0922;8,2382;7,7406;-0,4977;4,4397
S03;2;H2H_ML_Left_FSM_Right;5,6624;FSM;Right;Left;None;Left_None;Attack;Lower;0,5549;-2,0261;-0,6449;-2,0470;1,7547;-2,0052;7,4527;7,7841;0,3314;4,5180
S03;2;H2H_ML_Left_FSM_Right;5,6624;ML;Left;Right;Clockwise;Right_Clockwise;Neutral;;1,4479;2,4028;2,6479;2,4028;0,2479;2,4027;7,7841;7,4527;-0,3314;4,5180
S03;2;H2H_ML_Left_FSM_Right;5,7629;FSM;Right;Left;None;Left_None;Attack;Lower;0,2649;-2,0261;-0,9349;-2,0470;1,4647;-2,0052;7,1667;7,3378;0,1711;4,5427
S03;2;H2H_ML_Left_FSM_Right;5,7629;ML;Left;DownRight;Clockwise;DownRight_Clockwise;Neutral;;1,6901;2,2873;2,8492;1,9767;0,5310;2,5978;7,3378;7,1667;-0,1711;4,5427
S03;2;H2H_ML_Left_FSM_Right;5,8633;FSM;Right;Left;None;Left_None;Attack;Lower;-0,0245;-2,0261;-1,2243;-2,0470;1,1754;-2,0052;6,8816;6,9350;0,0534;4,5423
S03;2;H2H_ML_Left_FSM_Right;5,8633;ML;Left;DownRight;Clockwise;DownRight_Clockwise;Neutral;;1,8976;2,0896;2,9368;1,4896;0,8583;2,6895;6,9350;6,8816;-0,0534;4,5423
S03;2;H2H_ML_Left_FSM_Right;5,9642;FSM;Right;Left;None;Left_None;Attack;Lower;-0,3156;-2,0261;-1,5154;-2,0470;0,8843;-2,0052;6,5952;6,7605;0,1653;4,5982
S03;2;H2H_ML_Left_FSM_Right;5,9642;ML;Left;DownRight;CounterClockwise;DownRight_CounterClockwise;Neutral;;2,1036;1,8843;3,2628;1,5737;0,9445;2,1948;6,7605;6,5952;-0,1653;4,5982
S03;2;H2H_ML_Left_FSM_Right;6,0652;FSM;Right;Left;None;Left_None;Attack;Lower;-0,6069;-2,0261;-1,8040;-2,1098;0,5901;-1,9425;6,2999;6,6667;0,3668;4,7148
S03;2;H2H_ML_Left_FSM_Right;6,0652;ML;Left;DownRight;CounterClockwise;DownRight_CounterClockwise;Neutral;;2,3097;1,6783;3,5097;1,6783;1,1097;1,6782;6,6667;6,2999;-0,3668;4,7148
S03;2;H2H_ML_Left_FSM_Right;6,1655;FSM;Right;Left;None;Left_None;Attack;Lower;-0,8964;-2,0261;-2,0935;-2,1098;0,3007;-1,9425;6,0155;6,2319;0,2164;5,0080
S03;2;H2H_ML_Left_FSM_Right;6,1655;ML;Left;Right;Clockwise;Right_Clockwise;Neutral;;2,5642;1,5939;3,7233;1,2834;1,4051;1,9045;6,2319;6,0155;-0,2164;5,0080
S03;2;H2H_ML_Left_FSM_Right;6,2664;FSM;Right;Left;None;Left_None;Attack;Lower;-1,1874;-2,0261;-2,3845;-2,1098;0,0097;-1,9425;5,7300;6,0327;0,3028;5,4202
S03;2;H2H_ML_Left_FSM_Right;6,2664;ML;Left;Right;None;Right_None;Neutral;;2,8525;1,5874;4,0117;1,2768;1,6934;1,8980;6,0327;5,7300;-0,3028;5,4202
S03;2;H2H_ML_Left_FSM_Right;6,3665;FSM;Right;Left;None;Left_None;Attack;Lower;-1,4762;-2,0261;-2,6733;-2,1098;-0,2791;-1,9425;5,4473;5,8456;0,3983;5,8628
S03;2;H2H_ML_Left_FSM_Right;6,3665;ML;Left;Right;None;Right_None;Neutral;;3,1411;1,5869;4,3002;1,2763;1,9820;1,8975;5,8456;5,4473;-0,3983;5,8628
S03;2;H2H_ML_Left_FSM_Right;6,4750;FSM;Right;DownLeft;Clockwise;DownLeft_Clockwise;Recover;Lower;-1,7892;-2,0261;-2,9863;-2,1098;-0,5921;-1,9425;5,1416;5,8012;0,6596;6,2425
S03;2;H2H_ML_Left_FSM_Right;6,4750;ML;Left;DownRight;CounterClockwise;DownRight_CounterClockwise;Neutral;;3,3969;1,4487;4,5969;1,4487;2,1969;1,4486;5,8012;5,1416;-0,6596;6,2425
S03;2;H2H_ML_Left_FSM_Right;6,5760;FSM;Right;DownLeft;Clockwise;DownLeft_Clockwise;Recover;Lower;-2,0224;-2,1661;-3,2003;-1,9370;-0,8444;-2,3951;4,9759;5,8807;0,9048;6,7046
S03;2;H2H_ML_Left_FSM_Right;6,5760;ML;Left;Right;CounterClockwise;Right_CounterClockwise;Neutral;;3,6628;1,3879;4,8219;1,6985;2,5037;1,0773;5,8807;4,9759;-0,9048;6,7046
S03;2;H2H_ML_Left_FSM_Right;6,6762;FSM;Right;DownLeft;Clockwise;DownLeft_Clockwise;Recover;Lower;-2,2288;-2,3654;-3,3073;-1,8393;-1,1503;-2,8915;4,9000;5,4392;0,5393;7,2270
S03;2;H2H_ML_Left_FSM_Right;6,6762;ML;Left;Right;Clockwise;Right_Clockwise;Neutral;;3,9499;1,3833;5,1499;1,3833;2,7499;1,3832;5,4392;4,9000;-0,5393;7,2270
S03;2;H2H_ML_Left_FSM_Right;6,7766;FSM;Right;Left;CounterClockwise;Left_CounterClockwise;Attack;Lower;-2,4495;-2,5319;-3,4990;-1,9501;-1,4000;-3,1137;4,6848;5,0444;0,3596;7,7503
S03;2;H2H_ML_Left_FSM_Right;6,7766;ML;Left;Right;Clockwise;Right_Clockwise;Neutral;;4,2394;1,3829;5,3985;1,0724;3,0803;1,6935;5,0444;4,6848;-0,3596;7,7503
S03;2;H2H_ML_Left_FSM_Right;6,8768;FSM;Right;Left;CounterClockwise;Left_CounterClockwise;Attack;Lower;-2,7293;-2,5545;-3,8937;-2,2642;-1,5650;-2,8449;4,2229;4,9014;0,6786;8,2572
S03;2;H2H_ML_Left_FSM_Right;6,8768;ML;Left;Right;None;Right_None;Neutral;;4,5286;1,3829;5,6878;1,0723;3,3695;1,6934;4,9014;4,2229;-0,6786;8,2572
S03;2;H2H_ML_Left_FSM_Right;6,9772;FSM;Right;Left;None;Left_None;Attack;Lower;-3,0182;-2,5563;-4,2180;-2,5772;-1,8184;-2,5354;3,8413;5,0385;1,1972;8,7708
S03;2;H2H_ML_Left_FSM_Right;6,9772;ML;Left;Right;CounterClockwise;Right_CounterClockwise;Neutral;;4,8182;1,3829;6,0182;1,3829;3,6182;1,3829;5,0385;3,8413;-1,1972;8,7708
S03;2;H2H_ML_Left_FSM_Right;7,0773;FSM;Right;Left;None;Left_None;Attack;Lower;-3,3068;-2,5564;-4,5066;-2,5773;-2,1070;-2,5355;3,5574;4,5477;0,9902;9,1770
S03;2;H2H_ML_Left_FSM_Right;7,0773;ML;Left;DownRight;Clockwise;DownRight_Clockwise;Neutral;;5,0479;1,2404;6,2070;0,9299;3,8888;1,5510;4,5477;3,5574;-0,9902;9,1770
S03;2;H2H_ML_Left_FSM_Right;7,1775;FSM;Right;Left;None;Left_None;Attack;Lower;-3,5958;-2,5564;-4,7957;-2,5773;-2,3960;-2,5356;3,2741;4,2843;1,0103;9,5532
S03;2;H2H_ML_Left_FSM_Right;7,1775;ML;Left;DownRight;None;DownRight_None;Neutral;;5,2542;1,0408;6,4134;0,7303;4,0951;1,3514;4,2843;3,2741;-1,0103;9,5532
S03;2;H2H_ML_Left_FSM_Right;7,2778;FSM;Right;Left;None;Left_None;Attack;Lower;-3,8852;-2,5564;-5,0851;-2,5773;-2,6854;-2,5356;2,9914;4,1360;1,1446;10,0467
S03;2;H2H_ML_Left_FSM_Right;7,2778;ML;Left;Right;None;Right_None;Neutral;;5,5184;0,9800;6,6776;0,6695;4,3593;1,2906;4,1360;2,9914;-1,1446;10,0467
S03;2;H2H_ML_Left_FSM_Right;7,3780;FSM;Right;Left;None;Left_None;Attack;Lower;-4,1743;-2,5564;-5,3714;-2,6401;-2,9772;-2,4728;2,6983;3,6868;0,9885;10,4828
S03;2;H2H_ML_Left_FSM_Right;7,3780;ML;Left;DownRight;Clockwise;DownRight_Clockwise;Neutral;;5,7460;0,8315;6,7852;0,2315;4,7067;1,4315;3,6868;2,6983;-0,9885;10,4828
S03;2;H2H_ML_Left_FSM_Right;7,4785;FSM;Right;Left;None;Left_None;Attack;Lower;-4,4641;-2,5564;-5,6611;-2,6401;-3,2670;-2,4728;2,4169;3,6786;1,2617;10,8935
S03;2;H2H_ML_Left_FSM_Right;7,4785;ML;Left;DownRight;CounterClockwise;DownRight_CounterClockwise;Neutral;;5,9527;0,6309;7,1118;0,3204;4,7936;0,9415;3,6786;2,4169;-1,2617;10,8935
